DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,CY,2009,87.7,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,CY,2010,90.0,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,CY,2011,92.3,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,CY,2012,93.8,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,CY,2013,93.5,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,CY,2014,92.5,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,CY,2015,92.0,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,CY,2016,92.4,b
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,CY,2017,93.3,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,CY,2018,94.4,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,CY,2019,95.7,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,CZ,2008,134.4,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,CZ,2009,135.2,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,CZ,2010,135.6,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,CZ,2011,135.9,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,CZ,2012,136.1,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,CZ,2013,136.1,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,CZ,2014,136.3,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,CZ,2015,136.6,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,CZ,2016,136.8,b
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,CZ,2017,137.2,
