DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,EU28,2009,56815.26,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,EU28,2010,56769.59,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,EU28,2011,57445.66,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,EU28,2012,56771.67,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,EU28,2013,56757.14,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,EU28,2014,56752.99,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,EU28,2015,57237.39,be
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,EU28,2016,55984.19,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,EU28,2017,54648.82,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,EU28,2006,117.65,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,EU28,2007,117.56,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,EU28,2008,114.03,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,EU28,2009,113.16,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,EU28,2010,112.82,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,EU28,2011,113.87,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,EU28,2012,112.29,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,EU28,2013,112.03,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,EU28,2014,111.97,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,EU28,2015,112.55,be
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,EU28,2016,109.71,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,EU28,2017,106.84,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,FI,2006,1351.24,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,FI,2007,1276.95,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,FI,2008,1266.23,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,FI,2009,1316.14,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,FI,2010,1392.06,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,FI,2011,1347.18,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,FI,2012,1637.88,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,FI,2013,1745.13,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,FI,2014,1862.82,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,FI,2015,1384.73,be
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,FI,2016,1314.93,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,FI,2017,1296.99,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,FI,2006,257.11,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,FI,2007,241.99,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,FI,2008,238.89,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,FI,2009,247.1,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,FI,2010,260.13,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,FI,2011,250.63,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,FI,2012,303.24,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,FI,2013,321.58,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,FI,2014,341.72,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,FI,2015,253.07,be
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,FI,2016,239.63,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,FI,2017,235.68,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,FR,2006,8508.92,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,FR,2007,8644.54,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,FR,2008,8737.57,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,FR,2009,8662.87,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,FR,2010,8489.76,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,FR,2011,8923.92,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,FR,2012,8895.33,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,FR,2013,8972.82,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,FR,2014,9133.84,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,FR,2015,9601.54,be
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,FR,2016,9555.39,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,FR,2017,9502.67,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,FR,2006,134.57,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,FR,2007,135.82,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,FR,2008,136.51,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,FR,2009,134.62,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,FR,2010,131.3,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,FR,2011,137.34,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,FR,2012,136.27,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,FR,2013,136.86,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,FR,2014,138.74,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,FR,2015,144.48,be
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,FR,2016,143.19,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,FR,2017,141.85,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,HK,2006,57.01,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,HK,2007,79.93,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,HK,2008,27.18,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,HK,2009,21.8,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,HK,2010,27.75,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,HK,2011,22.65,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,HK,2012,21.84,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,HK,2013,63.24,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,HK,2014,75.07,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,HR,2006,35.52,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,HR,2007,31.21,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,HR,2008,28.88,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,HR,2009,22.01,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,HR,2010,30.32,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,HR,2011,16.97,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,HR,2012,19.38,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,HR,2013,18.5,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,HR,2014,14.56,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,HR,2015,17.91,be
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,HR,2016,21.06,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,HR,2017,19.94,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,HR,2006,8.24,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,HR,2007,7.24,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,HR,2008,6.7,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,HR,2009,5.11,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,HR,2010,7.05,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,HR,2011,3.96,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,HR,2012,4.53,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,HR,2013,4.34,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,HR,2014,3.43,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,HR,2015,4.24,be
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,HR,2016,5.03,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,HR,2017,4.80,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,HU,2006,164.96,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,HU,2007,191.11,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,HU,2008,181.21,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,HU,2009,184.39,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,HU,2010,195.47,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,HU,2011,221.58,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,HU,2012,207.79,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,HU,2013,215.59,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,HU,2014,222.3,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,HU,2015,205.23,be
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,HU,2016,201.27,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,HU,2017,196.77,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,HU,2006,16.37,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,HU,2007,18.99,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,HU,2008,18.04,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,HU,2009,18.38,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,HU,2010,19.52,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,HU,2011,22.19,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,HU,2012,20.92,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,HU,2013,21.76,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,HU,2014,22.51,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,HU,2015,20.82,be
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,HU,2016,20.47,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,HU,2017,20.08,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IE,2006,291.63,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IE,2007,329.38,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IE,2008,328.36,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IE,2009,346.31,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IE,2010,324.1,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IE,2011,371.88,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IE,2012,313.21,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IE,2013,329.13,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IE,2014,330.81,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IE,2015,382.11,be
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IE,2016,361.89,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IE,2017,371.46,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IE,2006,69.3,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IE,2007,75.89,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IE,2008,73.66,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IE,2009,76.59,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IE,2010,71.24,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IE,2011,81.36,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IE,2012,68.35,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IE,2013,71.69,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IE,2014,71.83,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IE,2015,81.69,be
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IE,2016,76.57,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IE,2017,77.64,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IL,2006,1343.33,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IL,2007,1269.28,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IL,2008,1252.96,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IL,2009,1170.71,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IL,2010,1165.11,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IL,2011,1112.8,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IL,2012,1260.29,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IL,2013,1290.15,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IL,2014,1331.83,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IL,2006,190.44,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IL,2007,176.78,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IL,2008,171.43,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IL,2009,156.39,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IL,2010,152.83,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IL,2011,143.29,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IL,2012,159.32,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IL,2013,160.08,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IN,2006,569.98,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IN,2007,625.18,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IN,2008,708.37,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IN,2009,824.2,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IN,2010,983.24,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IN,2011,1107.32,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IN,2012,1132.24,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IN,2013,1234.92,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IN,2014,1318.81,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IN,2006,0.5,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IN,2007,0.54,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IN,2008,0.6,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IN,2009,0.69,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IN,2010,0.82,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IN,2011,0.91,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IN,2012,0.92,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IN,2013,0.99,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IS,2006,30.17,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IS,2007,24.8,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IS,2008,24.95,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IS,2009,25.8,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IS,2010,18.12,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IS,2011,22.71,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IS,2012,27.75,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IS,2013,28.4,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IS,2006,100.6,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IS,2007,80.61,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IS,2008,79.09,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IS,2009,80.78,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IS,2010,57.05,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IS,2011,71.31,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IS,2012,86.83,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IS,2013,88.24,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IS,2014,97.74,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IT,2006,5068.83,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IT,2007,4927.31,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IT,2008,4753,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IT,2009,4430.63,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IT,2010,4500.8,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IT,2011,4414.55,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IT,2012,4333.62,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IT,2013,4301.28,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IT,2014,4234.77,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IT,2015,4369.99,be
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IT,2016,4242.17,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,IT,2017,4148,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IT,2006,87.3,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IT,2007,84.63,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IT,2008,81.04,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IT,2009,75.09,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IT,2010,76.04,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IT,2011,74.36,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IT,2012,72.96,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IT,2013,72.07,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IT,2014,69.67,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IT,2015,71.88,be
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IT,2016,69.93,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,IT,2017,68.46,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,JP,2006,21928.11,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,JP,2007,21418.99,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,JP,2008,19413.68,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,JP,2009,19835.17,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,JP,2010,21925.04,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,JP,2011,21781.35,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,JP,2012,21096.01,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,JP,2013,21516.29,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,JP,2014,21380.04,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,JP,2006,171.62,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,JP,2007,167.64,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,JP,2008,152.04,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,JP,2009,155.56,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,JP,2010,171.21,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,JP,2011,170.43,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,JP,2012,165.44,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,JP,2013,169.02,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,KR,2006,5236.22,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,KR,2007,4719.17,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,KR,2008,4028.03,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,KR,2009,4886.97,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,KR,2010,5400.46,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,KR,2011,5364.84,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,KR,2012,5847.13,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,KR,2013,6167.18,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,KR,2014,6422.75,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,KR,2006,108.25,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,KR,2007,97.11,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,KR,2008,82.29,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,KR,2009,99.36,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,KR,2010,109.3,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,KR,2011,107.77,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,KR,2012,116.93,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,KR,2013,122.8,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,KR,2014,127.37,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,LI,2006,31.57,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,LI,2007,30.03,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,LI,2008,36.81,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,LI,2009,29.88,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,LI,2010,43.87,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,LI,2011,32.37,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,LI,2012,27.7,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,LI,2013,55.75,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,LI,2014,59.71,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,LI,2006,904.45,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,LI,2007,853.9,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,LI,2008,1041.12,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,LI,2009,839.59,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,LI,2010,1222.21,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,LI,2011,895.46,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,LI,2012,759.42,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,LI,2013,1513.38,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,LI,2014,1608.18,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,LT,2006,9.67,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,LT,2007,9.8,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,LT,2008,16.87,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,LT,2009,8.31,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,LT,2010,15.9,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,LT,2011,18.85,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,LT,2012,32.56,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,LT,2013,40.64,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,LT,2014,48.89,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,LT,2015,24.5,be
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,LT,2016,19.15,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,NR,LT,2017,21.57,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,LT,2006,2.94,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,LT,2007,3.02,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,LT,2008,5.25,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,LT,2009,2.61,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,LT,2010,5.06,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,LT,2011,6.18,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,LT,2012,10.84,
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,LT,2013,13.67,e
ESTAT:TSC00009(1.0),08/02/21 23:00:00,A,P_MHAB,LT,2014,16.61,e
